provider	case	record_id	record_class	source_locator	canonical_parent_id	canonical_conversation_id	disposition	reason
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_5ff5d926-934/agent-a99c0cdb4f5af3e4a	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_5ff5d926-934/agent-a99c0cdb4f5af3e4a.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_5ff5d926-934/agent-ab2f0b42550332562	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_5ff5d926-934/agent-ab2f0b42550332562.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_5ff5d926-934/agent-ab757bdcf5d7a70ac	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_5ff5d926-934/agent-ab757bdcf5d7a70ac.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_5ff5d926-934/agent-ac61eab7e8dd8b139	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_5ff5d926-934/agent-ac61eab7e8dd8b139.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_5ff5d926-934/agent-ad1d3e6f5b7ee6ebc	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_5ff5d926-934/agent-ad1d3e6f5b7ee6ebc.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_5ff5d926-934/agent-aef21c8803a0bc3ca	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_5ff5d926-934/agent-aef21c8803a0bc3ca.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_5ff5d926-934/journal	workflow-journal	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_5ff5d926-934/journal.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	workflow journal; traceability only
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a02127396ecc0efa6	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a02127396ecc0efa6.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a0524e4a0c465535b	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a0524e4a0c465535b.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a0ce1ea1f9473317d	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a0ce1ea1f9473317d.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a0eed3de6c5d8144c	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a0eed3de6c5d8144c.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a119ef00cc300fc46	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a119ef00cc300fc46.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a19c1f12de5b5e649	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a19c1f12de5b5e649.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a1a6350bba1c2d350	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a1a6350bba1c2d350.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a1aa3378140342c82	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a1aa3378140342c82.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a1b1729f885c664e8	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a1b1729f885c664e8.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a1e0d15a23dd6501e	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a1e0d15a23dd6501e.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a1f54a656c4c2e9af	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a1f54a656c4c2e9af.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a225716eec0743b72	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a225716eec0743b72.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a27f4e502f343c1c4	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a27f4e502f343c1c4.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a2fa188c149f62a72	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a2fa188c149f62a72.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a30641be0ab9f1922	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a30641be0ab9f1922.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a3402b0f0f661abfd	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a3402b0f0f661abfd.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a35610bfdc84116fa	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a35610bfdc84116fa.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a3785f8d4da0f0380	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a3785f8d4da0f0380.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a391cee55517931a9	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a391cee55517931a9.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a3ddcc9a1586aa003	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a3ddcc9a1586aa003.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a42c3e148d2fa933c	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a42c3e148d2fa933c.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a48a5ec073a2ce399	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a48a5ec073a2ce399.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a48ca1029b0cb3294	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a48ca1029b0cb3294.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a49d33d710fc77e4b	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a49d33d710fc77e4b.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a4b2a0efe0cc3b4f3	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a4b2a0efe0cc3b4f3.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a4d1d063773e873bb	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a4d1d063773e873bb.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a507a80b8d9306037	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a507a80b8d9306037.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a52fe340934281220	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a52fe340934281220.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a533957d0a64ef920	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a533957d0a64ef920.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a597b5ce09389ec2d	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a597b5ce09389ec2d.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a59ce851b891431e0	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a59ce851b891431e0.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a5a2027669c4f4e8e	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a5a2027669c4f4e8e.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a5bce9b86002c611c	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a5bce9b86002c611c.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a5c1952c2b29cecc5	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a5c1952c2b29cecc5.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a5d565fe1ebd75477	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a5d565fe1ebd75477.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a5d8a0d222b683929	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a5d8a0d222b683929.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a5f1350ebead9fa18	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a5f1350ebead9fa18.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a5f57d5702d242ee1	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a5f57d5702d242ee1.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a6058899b2693c678	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a6058899b2693c678.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a605a711cf80ce9fd	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a605a711cf80ce9fd.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a620beacc30eeda30	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a620beacc30eeda30.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a678ad3667e49d076	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a678ad3667e49d076.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a68763c8fda7c522a	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a68763c8fda7c522a.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a6a30b3b7c38571d4	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a6a30b3b7c38571d4.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a6c2bd979032f13f9	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a6c2bd979032f13f9.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a70115840e6b59da8	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a70115840e6b59da8.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
Claude Code	ARC-AGI-3	573f46bd-f297-4c15-8028-9676d148ba1b:573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a76e66840107f0d91	subagent	claude:ARC-AGI-3/573f46bd-f297-4c15-8028-9676d148ba1b/subagents/workflows/wf_fbe5c49c-3e2/agent-a76e66840107f0d91.jsonl	573f46bd-f297-4c15-8028-9676d148ba1b	573f46bd-f297-4c15-8028-9676d148ba1b	trace-only	child record linked to top-level Claude record
